x;sin;cos;ctg;csc;sec;trig_f;ln;log2;log10;logarithm;main
1893,1;0,957406044;-0,288744986;-0,301590937;1,044488915;-3,463263602;0,571148886;7,542082644;10,88092691;3,275506068;1,83E-06;1,83E-06
1893,2;0,924787299;-0,380484495;-0,411429196;1,081329729;-2,628227991;0,491184042;7,542134476;10,88100168;3,275528578;1,74E-06;1,74E-06
1893,3;0,88220177;-0,470871572;-0,533745894;1,133527538;-2,123721326;0,439112929;7,542186304;10,88107646;3,275551087;1,65E-06;1,65E-06
1893,4;0,830820326;-0,556540731;-0,66986894;1,203629676;-1,796813682;0,418724102;7,54223813;10,88115122;3,275573595;1,56E-06;1,56E-06
1893,5;0,771166291;-0,636633766;-0,825546672;1,296737178;-1,570761801;0,435736515;7,542289952;10,88122599;3,275596101;1,48E-06;1,48E-06
1893,6;0,703850075;-0,710348557;-1,009232765;1,420757113;-1,407759599;0,504680316;7,542341772;10,88130075;3,275618606;1,40E-06;1,40E-06
1893,7;0,62956472;-0,776948044;-1,23410353;1,588399044;-1,287087351;0,658452726;7,542393589;10,8813755;3,27564111;1,32E-06;1,32E-06
1893,8;0,54908112;-0,835769061;-1,522123109;1,821224522;-1,196502774;0,971122465;7,542445403;10,88145026;3,275663613;1,25E-06;1,25E-06
1893,9;0,462055283;-0,886851123;-1,919361504;2,16424319;-1,127584973;1,63173049;7,542497214;10,881525;3,275686114;1,18E-06;1,18E-06
1894;0,371180129;-0,928560882;-2,501644917;2,69410974;-1,076935308;3,117162769;7,542549022;10,88159975;3,275708614;1,11E-06;1,11E-06
1894,1;0,276578243;-0,960991402;-3,474573389;3,615613397;-1,040592036;7,047017931;7,542600827;10,88167448;3,275731113;1,04E-06;1,04E-06
1894,2;0,179186247;-0,98381517;-5,490461397;5,58078546;-1,016451088;21,13213585;7,542652629;10,88174922;3,27575361;9,82E-07;9,82E-07
1894,3;0,079965048;-0,996797668;-12,46541695;12,50546359;-1,00321262;132,4493914;7,542714403;10,88183834;3,275780439;9,10E-07;9,10E-07
1894,4;-0,020111054;-0,999797752;49,71384062;-49,72389716;-1,000202289;2572,893226;7,542766201;10,88191307;3,275802935;8,53E-07;8,53E-07
1894,5;-0,120065805;-0,992765935;8,268515198;-8,32876603;-1,007286778;86,89095817;7,542817996;10,88198779;3,275825429;7,98E-07;7,98E-07
1894,6;-0,217810452;-0,97599109;4,480919444;-4,591147903;-1,024599518;30,99303656;7,542869788;10,88206251;3,275847922;7,46E-07;7,46E-07
1894,7;-0,314125457;-0,949381481;3,02230036;-3,18344145;-1,053317365;17,08022538;7,542921578;10,88213723;3,275870414;6,95E-07;6,95E-07
1894,8;-0,407285226;-0,913301015;2,242411352;-2,455281791;-1,094929255;11,34735012;7,542973364;10,88221194;3,275892905;6,48E-07;6,48E-07
1894,9;-0,496351516;-0,868121635;1,74900571;-2,014701212;-1,151912313;8,310667564;7,543025148;10,88228665;3,275915395;6,02E-07;6,02E-07
1895;-0,580424013;-0,814314414;1,402964722;-1,722878408;-1,228026893;6,437347418;7,543076929;10,88236135;3,275937883;5,59E-07;5,59E-07
1895,1;-0,658648283;-0,752450954;1,142416937;-1,518260998;-1,328990274;5,156132771;7,543128706;10,88243605;3,27596037;5,18E-07;5,18E-07
1895,2;-0,73022292;-0,683208963;0,93561698;-1,369444827;-1,463681032;4,21338758;7,543180481;10,88251075;3,275982855;4,78E-07;4,78E-07
1895,3;-0,795436972;-0,606036321;0,761891064;-1,25717063;-1,650066118;3,471540145;7,543232253;10,88258544;3,27600534;4,41E-07;4,41E-07
1895,4;-0,852004217;-0,523534922;0,614474567;-1,173703111;-1,910092256;2,88061694;7,543284022;10,88266013;3,276027823;4,06E-07;4,06E-07
1895,5;-0,900073508;-0,435738087;0,48411389;-1,111020368;-2,294956604;2,392461717;7,543345761;10,8827492;3,276054636;3,67E-07;3,67E-07
1895,6;-0,939170958;-0,343450013;0,365694883;-1,06476887;-2,911631856;1,983080424;7,543397526;10,88282388;3,276077117;3,36E-07;3,36E-07
1895,7;-0,968914809;-0,24739461;0,255331643;-1,032082481;-4,042125255;1,637061626;7,543449288;10,88289856;3,276099598;3,06E-07;3,06E-07
1895,8;-0,98902012;-0,147780927;0,149421558;-1,011101776;-6,766773079;1,343009121;7,543501047;10,88297323;3,276122076;2,79E-07;2,79E-07
1895,9;-0,999302762;-0,037336173;0,037362223;-1,000697724;-26,78367732;1,077514371;7,543552804;10,8830479;3,276144554;2,53E-07;2,53E-07
1896;-0,999682761;0,025186847;-0,02519484;-1,00031734;39,70326207;0,950879477;7,543604557;10,88312256;3,27616703;2,29E-07;2,29E-07
1896,1;-0,988857804;0,148863171;-0,150540523;-1,011267744;6,717578233;0,743741646;7,543656307;10,88319722;3,276189505;2,07E-07;2,07E-07
1896,2;-0,969072664;0,246775548;-0,254651232;-1,031914362;4,052265344;0,616442957;7,543708055;10,88327188;3,276211979;1,85E-07;1,85E-07
1896,3;-0,939585923;0,342313151;-0,364323414;-1,064298619;2,92130173;0,521263016;7,543759799;10,88334653;3,276234452;1,66E-07;1,66E-07
1896,4;-0,900684558;0,434473621;-0,482381559;-1,110266621;2,301635705;0,456696178;7,543811541;10,88342118;3,276256923;1,48E-07;1,48E-07
1896,5;-0,852746777;0,522324549;-0,612520109;-1,172681066;1,914518478;0,4229636;7,543863279;10,88349582;3,276279393;1,31E-07;1,31E-07
1896,6;-0,796237276;0,604984463;-0,759804245;-1,255907039;1,652935012;0,423700201;7,543915015;10,88357046;3,276301861;1,16E-07;1,16E-07
1896,7;-0,731701326;0,681625388;-0,931562323;-1,366677856;1,467081506;0,469296885;7,543966748;10,88364509;3,276324329;1,01E-07;1,01E-07
1896,8;-0,660941101;0,750437779;-1,135407948;-1,51299412;1,332555513;0,581492173;7,544028452;10,88373411;3,276351127;8,62E-08;8,62E-08
1896,9;-0,582750579;0,812651071;-1,394509247;-1,716000012;1,230540432;0,816039309;7,544080181;10,88380874;3,276373593;7,46E-08;7,46E-08
1897;-0,498754143;0,866743506;-1,737817155;-2,004995877;1,153743862;1,29561846;7,544131907;10,88388337;3,276396057;6,41E-08;6,41E-08
1897,1;-0,409797658;0,912176452;-2,225919146;-2,440228687;1,096279122;2,334943633;7,54418363;10,88395799;3,27641852;5,46E-08;5,46E-08
1897,2;-0,316778963;0,948499388;-2,994199424;-3,156775283;1,054296938;4,87648243;7,54423535;10,8840326;3,276440982;4,61E-08;4,61E-08
1897,3;-0,220639723;0,975355378;-4,420579224;-4,532275441;1,025267326;12,65168034;7,544287068;10,88410722;3,276463443;3,86E-08;3,86E-08
1897,4;-0,122357097;0,992486141;-8,11139006;-8,172799319;1,007570744;51,55689733;7,544338782;10,88418182;3,276485902;3,19E-08;3,19E-08
1897,5;-0,021884631;0,999760503;-45,68322364;-45,69416726;1,000239555;1997,589996;7,544390493;10,88425643;3,27650836;2,60E-08;2,60E-08
1897,6;0,078037231;0,996950445;12,77531802;12,81439622;1,003058883;190,7532968;7,544442202;10,88433103;3,276530817;2,09E-08;2,09E-08
1897,7;0,178037231;0,984023752;5,527067264;5,616802697;1,016235633;43,57090981;7,544493907;10,88440562;3,276553273;1,65E-08;1,65E-08
1897,8;0,274454967;0,961599954;3,503671165;3,643584998;1,039933494;21,20772844;7,54454561;10,88448021;3,276575727;1,28E-08;1,28E-08
1897,9;0,369032879;0,929416341;2,518519063;2,70978565;1,07594407;13,24379113;7,544597309;10,8845548;3,27659818;9,70E-09;9,70E-09
1898;0,459830419;0,888006749;1,931161386;2,174714763;1,126117568;9,380263056;7,544649006;10,88462938;3,276620632;7,13E-09;7,13E-09
1898,1;0,545847586;0,837884486;1,535015465;1,832013231;1,193481937;7,128353821;7,544710675;10,88471835;3,276647415;4,72E-09;4,72E-09
1898,2;0,627278607;0,778794934;1,241545503;1,594187955;1,284035061;5,63104779;7,544762368;10,88479293;3,276669865;3,17E-09;3,17E-09
1898,3;0,701916663;0,712259081;1,014734538;1,424670552;1,403983504;4,566468255;7,544814058;10,8848675;3,276692313;2,01E-09;2,01E-09
1898,4;0,769565795;0,638567528;0,829776391;1,299434053;1,566005092;3,755850129;7,544865745;10,88494207;3,276714761;1,17E-09;1,17E-09
1898,5;0,829570075;0,558402625;0,673122912;1,205443676;1,790822528;3,111153771;7,544917429;10,88501664;3,276737207;6,07E-10;6,07E-10
1898,6;0,88136138;0,472442715;0,536037459;1,134608372;2,116658738;2,582613194;7,544969111;10,8850912;3,276759652;2,61E-10;2,61E-10
1898,7;0,92446939;0,381256275;0,412405515;1,08170158;2,622907649;2,140245687;7,545020789;10,88516575;3,276782096;8,04E-11;8,04E-11
1898,8;0,957426559;0,288676953;0,301513417;1,044466534;3,464079794;1,777271557;7,545072464;10,8852403;3,276804539;1,12E-11;1,12E-11
1898,9;0,981430877;0,191816148;0,195445397;1,01892046;5,213325425;1,465883133;7,545124137;10,88531485;3,27682698;4,50E-15;4,50E-15
1899;0,995610006;0,093598694;0,094011403;1,004409351;10,6839098;1,205621666;7,545175806;10,8853894;3,27684942;-6,97E-12;-6,97E-12
1899,1;0,999810289;-0,019477828;-0,019481524;1,000189747;-51,34042732;0,961795868;7,545227473;10,88546393;3,276871858;-6,33E-11;-6,33E-11
1899,2;0,993971808;-0,109635966;-0,110300881;1,006064752;-9,121094418;0,803584567;7,545279136;10,88553847;3,276894296;-2,23E-10;-2,23E-10
1899,3;0,978126692;-0,208010033;-0,212661647;1,022362449;-4,807460409;0,663169856;7,545340771;10,88562739;3,276921063;-6,22E-10;-6,22E-10
1899,4;0,952395845;-0,304864157;-0,320102359;1,049983581;-3,280149464;0,555202956;7,545392431;10,88570192;3,276943499;-1,20E-09;-1,20E-09
1899,5;0,918261452;-0,395974629;-0,431222097;1,089014461;-2,525414326;0,48030421;7,545444088;10,88577644;3,276965934;-2,04E-09;-2,04E-09
1899,6;0,87416416;-0,48563054;-0,555537006;1,143949896;-2,059178569;0,433384375;7,545495742;10,88585097;3,276988367;-3,22E-09;-3,22E-09
1899,7;0,821352682;-0,570420697;-0,694489358;1,217503786;-1,75309207;0,418716524;7,545547393;10,88592548;3,277010799;-4,77E-09;-4,77E-09
1899,8;0,760365277;-0,649495686;-0,85418904;1,315157373;-1,539656108;0,443105482;7,545599041;10,88599999;3,277033229;-6,76E-09;-6,76E-09
1899,9;0,691826571;-0,722063706;-1,043706236;1,445448964;-1,384919352;0,523286231;7,545650686;10,8860745;3,277055659;-9,24E-09;-9,24E-09
1900;0,616443039;-0,787399504;-1,277327269;1,622209898;-1,27000334;0,696908393;7,545702329;10,88614901;3,277078087;-1,23E-08;-1,23E-08
1900,1;0,53499818;-0,844853211;-1,579170252;1,869165237;-1,183637569;1,049215128;7,545753968;10,88622351;3,277100514;-1,59E-08;-1,59E-08
1900,2;0,447074562;-0,894496694;-2,000777431;2,23676336;-1,117947117;1,801679801;7,545805605;10,886298;3,277122939;-2,01E-08;-2,01E-08
1900,3;0,355508619;-0,934673003;-2,629114887;2,812871325;-1,06989289;3,527628938;7,545857238;10,88637249;3,277145364;-2,51E-08;-2,51E-08
1900,4;0,260371287;-0,965508567;-3,708199081;3,840669268;-1,035723591;8,266549058;7,545908869;10,88644698;3,277167787;-3,08E-08;-3,08E-08
1900,5;0,16260401;-0,986691409;-6,068063207;6,149909843;-1,013488099;26,65882461;7,545960496;10,88652146;3,277190209;-3,74E-08;-3,74E-08
1900,6;0,063170724;-0,998002735;-15,79850087;15,8301178;-1,002001262;219,9916374;7,546022096;10,88661033;3,277216961;-4,63E-08;-4,63E-08
1900,7;-0,03695313;-0,999317;27,04282441;-27,06130729;-1,000683467;787,3986356;7,54607372;10,88668481;3,277239381;-5,48E-08;-5,48E-08
1900,8;-0,136792126;-0,990599775;7,241643261;-7,310362311;-1,009489428;68,90597156;7,546125341;10,88675928;3,2772618;-6,43E-08;-6,43E-08
1900,9;-0,234185173;-0,97219201;4,151381561;-4,270125158;-1,028603393;27,48188929;7,546176959;10,88683375;3,277284218;-7,48E-08;-7,48E-08
1901;-0,330036617;-0,94396813;2,860192115;-3,029966821;-1,059357798;15,792159;7,546228574;10,88690822;3,277306634;-8,64E-08;-8,64E-08
1901,1;-0,422572769;-0,906328999;2,144787986;-2,366456318;-1,103352095;10,71112373;7,546280187;10,88698268;3,277329049;-9,91E-08;-9,91E-08
1901,2;-0,510861179;-0,859663223;1,682772656;-1,957478943;-1,163246227;7,936289981;7,546331796;10,88705714;3,277351463;-1,13E-07;-1,13E-07
1901,3;-0,594008712;-0,804458607;1,354287557;-1,683476994;-1,243072038;6,189823554;7,546383402;10,88713159;3,277373875;-1,28E-07;-1,28E-07
1901,4;-0,671169373;-0,741304036;1,104496221;-1,489936878;-1,348974175;4,978436015;7,546435006;10,88720604;3,277396287;-1,45E-07;-1,45E-07
1901,5;-0,74155131;-0,670896157;0,904719806;-1,348524352;-1,490543639;4,078059192;7,546486606;10,88728048;3,277418697;-1,63E-07;-1,63E-07
1901,6;-0,805519999;-0,592568587;0,735634854;-1,241434106;-1,687568362;3,363565877;7,546538204;10,88735492;3,277441105;-1,82E-07;-1,82E-07
1901,7;-0,860695258;-0,50912049;0,59152236;-1,161851412;-1,964171584;2,792147097;7,546589799;10,88742936;3,277463513;-2,03E-07;-2,03E-07
1901,8;-0,907286658;-0,420512688;0,463483822;-1,102187485;-2,378049532;2,318615817;7,54664139;10,88750379;3,277485919;-2,25E-07;-2,25E-07
1901,9;-0,944835446;-0,327545386;0,34666924;-1,058385356;-3,053012017;1,920804022;7,546702955;10,88759261;3,277512656;-2,53E-07;-2,53E-07
1902;-0,972975835;-0,230906962;0,237320346;-1,027774755;-4,330748596;1,584279663;7,546754543;10,88766703;3,277535061;-2,79E-07;-2,79E-07
1902,1;-0,991439573;-0,130566352;0,131693706;-1,00863434;-7,658941103;1,297778217;7,546806128;10,88774145;3,277557464;-3,06E-07;-3,06E-07
1902,2;-1,00005983;-0,010939063;0,010938409;-0,999940174;-91,41550833;1,021876831;7,54685771;10,88781587;3,277579866;-3,36E-07;-3,36E-07
1902,3;-0,998774428;0,049493862;-0,049554595;-1,001227076;20,20452539;0,90579611;7,54690929;10,88789028;3,277602267;-3,67E-07;-3,67E-07
1902,4;-0,986218901;0,165445701;-0,167757585;-1,013973672;6,044279153;0,719999718;7,546960866;10,88796469;3,277624666;-3,99E-07;-3,99E-07
1902,5;-0,964786409;0,263034569;-0,272635027;-1,036498846;3,801781657;0,598246988;7,54701244;10,8880391;3,277647065;-4,34E-07;-4,34E-07
1902,6;-0,933694022;0,358071883;-0,383500242;-1,071014676;2,792735334;0,508287425;7,54706401;10,8881135;3,277669461;-4,71E-07;-4,71E-07
1902,7;-0,89324434;0,449571518;-0,503301838;-1,119514511;2,224340201;0,448823614;7,547115578;10,88818789;3,277691857;-5,09E-07;-5,09E-07
1902,8;-0,843830477;0,536609845;-0,635921384;-1,185072153;1,863551348;0,420503364;7,547167142;10,88826229;3,277714252;-5,50E-07;-5,50E-07
1902,9;-0,785931123;0,618314054;-0,786728043;-1,272376129;1,6173011;0,427797197;7,547218704;10,88833667;3,277736645;-5,93E-07;-5,93E-07
1903;-0,720104433;0,693865697;-0,963562596;-1,388687465;1,441201092;0,48277729;7,547270263;10,88841106;3,277759037;-6,38E-07;-6,38E-07
1903,1;-0,64823402;0,76144117;-1,174639324;-1,542652761;1,313299095;0,610291549;7,547331793;10,88849983;3,277785759;-6,94E-07;-6,94E-07
1903,2;-0,569010553;0,82233022;-1,445193267;-1,75743665;1,216056489;0,874424036;7,547383349;10,88857421;3,277808149;-7,44E-07;-7,44E-07
1903,3;-0,484119428;0,875001931;-1,807409249;-2,065606011;1,14285462;1,417538075;7,547434901;10,88864858;3,277830538;-7,96E-07;-7,96E-07
1903,4;-0,394415806;0,918932082;-2,329856129;-2,53539535;1,088219705;2,612953495;7,54748645;10,88872295;3,277852926;-8,51E-07;-8,51E-07
1903,5;-0,300805473;0,953685518;-3,170439382;-3,324407597;1,048563684;5,620323178;7,547537996;10,88879732;3,277875312;-9,08E-07;-9,08E-07
1903,6;-0,204236648;0,978921545;-4,793074878;-4,896280914;1,021532323;15,34570442;7,54758954;10,88887168;3,277897698;-9,68E-07;-9,68E-07
1903,7;-0,105691633;0,994398954;-9,408492684;-9,461486911;1,005632595;71,69157849;7,54764108;10,88894603;3,277920082;-1,03E-06;-1,03E-06
1903,8;-0,005066849;0,999987163;-197,3587746;-197,361308;1,000012837;38557,76834;7,547692618;10,88902039;3,277942464;-1,09E-06;-1,09E-06
1903,9;0,094851924;0,995491392;10,49521561;10,54274872;1,004529027;133,1309849;7,547744153;10,88909474;3,277964846;-1,16E-06;-1,16E-06
1904;0,193618925;0,981076813;5,06705021;5,164784393;1,019288181;37,77160996;7,547795684;10,88916908;3,277987226;-1,23E-06;-1,23E-06
1904,1;0,290579635;0,956850812;3,292903898;3,441397402;1,045095001;19,34458735;7,547847213;10,88924342;3,278009605;-1,30E-06;-1,30E-06
1904,2;0,384591826;0,923086739;2,40017254;2,600159269;1,083321813;12,41326243;7,547898739;10,88931776;3,278031982;-1,38E-06;-1,38E-06
1904,3;0,474655497;0,880171664;1,854337872;2,106791148;1,136142005;8,921946845;7,547950262;10,88939209;3,278054358;-1,46E-06;-1,46E-06
1904,4;0,55977065;0,828647585;1,480334107;1,786445932;1,206785633;6,838714104;7,548011758;10,88948081;3,278081066;-1,56E-06;-1,56E-06
1904,5;0,640287116;0,768135671;1,19967379;1,561799348;1,301853354;5,428597193;7,548063277;10,88955514;3,27810344;-1,64E-06;-1,64E-06
1904,6;0,713799326;0,700350285;0,981158512;1,40095397;1,427856919;4,415479572;7,548114794;10,88962946;3,278125814;-1,73E-06;-1,73E-06
1904,7;0,780206607;0,625521903;0,801738793;1,281711782;1,598665043;3,637540328;7,548166307;10,88970378;3,278148186;-1,82E-06;-1,82E-06
1904,8;0,838867094;0,544336292;0,648894557;1,192083951;1,83709963;3,01515526;7,548217818;10,88977809;3,278170557;-1,91E-06;-1,91E-06
1904,9;0,889228411;0,457463477;0,514449911;1,124570456;2,185966861;2,502831364;7,548269325;10,8898524;3,278192927;-2,01E-06;-2,01E-06
1905;0,930837666;0,365432948;0,392585046;1,074301177;2,736480129;2,072834349;7,54832083;10,88992671;3,278215295;-2,11E-06;-2,11E-06
1905,1;0,962140546;0,272553792;0,283278564;1,039349193;3,669000499;1,721089443;7,548372332;10,89000101;3,278237662;-2,22E-06;-2,22E-06
1905,2;0,984507554;0,175342167;0,178101393;1,015736239;5,703134709;1,418667769;7,548423831;10,89007531;3,278260028;-2,32E-06;-2,32E-06
1905,3;0,997016955;0,077182848;0,077413777;1,00299197;12,95624644;1,166777638;7,548475327;10,8901496;3,278282393;-2,44E-06;-2,44E-06
1905,4;0,999530905;-0,030626308;-0,030640682;1,000469316;-32,65166629;0,940595459;7,54852682;10,89022389;3,278304756;-2,55E-06;-2,55E-06
1905,5;0,992005124;-0,126197596;-0,127214661;1,008059309;-7,92408121;0,77768008;7,54857831;10,89029817;3,278327118;-2,67E-06;-2,67E-06
1905,6;0,974486944;-0,224444194;-0,23032037;1,026181014;-4,455450525;0,642781929;7,548639771;10,89038684;3,27835381;-2,81E-06;-2,81E-06
1905,7;0,947111754;-0,320903918;-0,338823709;1,05584161;-3,116197542;0,540133412;7,548691258;10,89046112;3,278376171;-2,94E-06;-2,94E-06
1905,8;0,911476348;-0,411352486;-0,451303522;1,097121173;-2,431005121;0,470278693;7,548742742;10,8905354;3,27839853;-3,07E-06;-3,07E-06
1905,9;0,865879964;-0,500251825;-0,577738077;1,154894491;-1,998993207;0,42855702;7,548794222;10,89060967;3,278420888;-3,20E-06;-3,20E-06
1906;0,811653679;-0,584138944;-0,719689886;1,232052569;-1,711921472;0,419792065;7,5488457;10,89068393;3,278443245;-3,34E-06;-3,34E-06
1906,1;0,749350574;-0,66217348;-0,883663139;1,334488869;-1,510178269;0,452007983;7,548897175;10,8907582;3,2784656;-3,48E-06;-3,48E-06
1906,2;0,679609364;-0,733574204;-1,079405674;1,471433522;-1,363188611;0,544436373;7,548948647;10,89083245;3,278487954;-3,62E-06;-3,62E-06
1906,3;0,603149819;-0,797627918;-1,322437465;1,657962861;-1,253717401;0,740176214;7,549000116;10,89090671;3,278510307;-3,77E-06;-3,77E-06
1906,4;0,520767902;-0,853698303;-1,639306685;1,920241237;-1,171374005;1,137513829;7,549051582;10,89098096;3,278532659;-3,92E-06;-3,92E-06
1906,5;0,431967081;-0,901889373;-2,087865979;2,314991219;-1,108783439;1,996856829;7,549103045;10,8910552;3,278555009;-4,08E-06;-4,08E-06
1906,6;0,339736058;-0,940520819;-2,768386798;2,943461477;-1,063240685;4,011771279;7,549154505;10,89112945;3,278577358;-4,24E-06;-4,24E-06
1906,7;0,244089922;-0,969752602;-3,972931758;4,096850834;-1,031190839;9,778743349;7,549205963;10,89120368;3,278599706;-4,41E-06;-4,41E-06
1906,8;0,145974643;-0,989288332;-6,777124536;6,850504871;-1,01082765;34,35385931;7,549257417;10,89127792;3,278622052;-4,57E-06;-4,57E-06
1906,9;0,046356875;-0,998924942;-21,54858263;21,57177353;-1,001076215;423,2420991;7,549318844;10,89136654;3,27864873;-4,78E-06;-4,78E-06
1907;-0,053787124;-0,998552425;18,56489721;-18,59181026;-1,001449674;383,78231;7,549370294;10,89144076;3,278671075;-4,96E-06;-4,96E-06
1907,1;-0,153483098;-0,988151273;6,438176474;-6,515375378;-1,011990803;56,3029122;7,549421742;10,89151499;3,278693418;-5,14E-06;-5,14E-06
1907,2;-0,250493345;-0,968118321;3,86484647;-3,992122022;-1,032931593;24,60398426;7,549473187;10,89158921;3,278715761;-5,33E-06;-5,33E-06
1907,3;-0,345853972;-0,938288351;2,712961036;-2,891393709;-1,065770452;14,66646468;7,549524629;10,89166342;3,278738102;-5,52E-06;-5,52E-06
1907,4;-0,437740124;-0,899101543;2,053961913;-2,284460448;-1,112221426;10,13506695;7,549576069;10,89173763;3,278760442;-5,72E-06;-5,72E-06
1907,5;-0,525225383;-0,850963158;1,620186657;-1,903944538;-1,175139006;7,589516414;7,549627505;10,89181184;3,27878278;-5,92E-06;-5,92E-06
1907,6;-0,607424017;-0,794377784;1,307781323;-1,646296447;-1,258846886;5,956890701;7,549678938;10,89188604;3,278805118;-6,12E-06;-6,12E-06
1907,7;-0,683498667;-0,729951761;1,067963694;-1,463060645;-1,369953542;4,809303412;7,549730369;10,89196024;3,278827454;-6,33E-06;-6,33E-06
1907,8;-0,752667207;-0,658401151;0,874757323;-1,328608435;-1,518830881;3,948207096;7,549781796;10,89203444;3,278849789;-6,55E-06;-6,55E-06
1907,9;-0,815375594;-0,578932328;0,710019201;-1,226428663;-1,727317602;3,259328307;7,549833221;10,89210863;3,278872122;-6,77E-06;-6,77E-06
